,Filename,Text,Doc,Tokens,Lemmas,POS,Proper_Nouns,Named_Entities,NE_Words
0,tisthedamnseason,"’tis the damn season Lyrics[Verse 1] If I wanted to know who you were hanging with While I was gone, I would've asked you It's the kind of cold, fogs up windshield glass But I felt it when I passed you There's an ache in you, put there by the ache in me But if it's all the same to you It's the same to me [Chorus] So we could call it even You could call me ""babe"" for the weekend ​'Tis the damn season, write this down I'm stayin' at my parents' house And the road not taken looks real good now And it always leads to you and my hometown [Verse 2] I parkеd my car right between the Methodist And thе school that used to be ours The holidays linger like bad perfume You can run, but only so far I escaped it too, remember how you watched me leave But if it's okay with you, it's okay with me [Chorus] We could call it even You could call me ""babe"" for the weekend ​'Tis the damn season, write this down I'm stayin' at my parents' house And the road not taken looks real good now Time flies, messy as the mud on your truck tires Now I'm missing your smile, hear me out We could just ride around And the road not taken looks real good now And it always leads to you and my hometown [Bridge] Sleep in half the day just for old times' sake I won't ask you to wait if you don't ask me to stay So I'll go back to L.A. and the so-called friends Who'll write books about me if I ever make it And wonder about the only soul Who can tell which smiles I'm fakin' And the heart I know I'm breakin' is my own To leave the warmest bed I've ever known We could call it even Even though I'm leaving And I'll be yours for the weekend ​'Tis the damn season You might also like[Chorus] We could call it even You could call me ""babe"" for the weekend ​'Tis the damn season, write this down I'm stayin' at my parents' house And the road not taken looks real good now Time flies, messy as the mud on your truck tires Now I'm missing your smile, hear me out We could just ride around And the road not taken looks real good now And it always leads to you and my hometown [Outro] It always leads to you and my hometown51Embed","’tis the damn season Lyrics[Verse 1] If I wanted to know who you were hanging with While I was gone, I would've asked you It's the kind of cold, fogs up windshield glass But I felt it when I passed you There's an ache in you, put there by the ache in me But if it's all the same to you It's the same to me [Chorus] So we could call it even You could call me ""babe"" for the weekend ​'Tis the damn season, write this down I'm stayin' at my parents' house And the road not taken looks real good now And it always leads to you and my hometown [Verse 2] I parkеd my car right between the Methodist And thе school that used to be ours The holidays linger like bad perfume You can run, but only so far I escaped it too, remember how you watched me leave But if it's okay with you, it's okay with me [Chorus] We could call it even You could call me ""babe"" for the weekend ​'Tis the damn season, write this down I'm stayin' at my parents' house And the road not taken looks real good now Time flies, messy as the mud on your truck tires Now I'm missing your smile, hear me out We could just ride around And the road not taken looks real good now And it always leads to you and my hometown [Bridge] Sleep in half the day just for old times' sake I won't ask you to wait if you don't ask me to stay So I'll go back to L.A. and the so-called friends Who'll write books about me if I ever make it And wonder about the only soul Who can tell which smiles I'm fakin' And the heart I know I'm breakin' is my own To leave the warmest bed I've ever known We could call it even Even though I'm leaving And I'll be yours for the weekend ​'Tis the damn season You might also like[Chorus] We could call it even You could call me ""babe"" for the weekend ​'Tis the damn season, write this down I'm stayin' at my parents' house And the road not taken looks real good now Time flies, messy as the mud on your truck tires Now I'm missing your smile, hear me out We could just ride around And the road not taken looks real good now And it always leads to you and my hometown [Outro] It always leads to you and my hometown51Embed","['’', 'tis', 'the', 'damn', 'season', 'Lyrics[Verse', '1', ']', 'If', 'I', 'wanted', 'to', 'know', 'who', 'you', 'were', 'hanging', 'with', 'While', 'I', 'was', 'gone', ',', 'I', 'would', ""'ve"", 'asked', 'you', 'It', ""'s"", 'the', 'kind', 'of', 'cold', ',', 'fogs', 'up', 'windshield', 'glass', 'But', 'I', 'felt', 'it', 'when', 'I', 'passed', 'you', 'There', ""'s"", 'an', 'ache', 'in', 'you', ',', 'put', 'there', 'by', 'the', 'ache', 'in', 'me', 'But', 'if', 'it', ""'s"", 'all', 'the', 'same', 'to', 'you', 'It', ""'s"", 'the', 'same', 'to', 'me', '[', 'Chorus', ']', 'So', 'we', 'could', 'call', 'it', 'even', 'You', 'could', 'call', 'me', '""', 'babe', '""', 'for', 'the', 'weekend', ""\u200b'Tis"", 'the', 'damn', 'season', ',', 'write', 'this', 'down', 'I', ""'m"", 'stayin', ""'"", 'at', 'my', 'parents', ""'"", 'house', 'And', 'the', 'road', 'not', 'taken', 'looks', 'real', 'good', 'now', 'And', 'it', 'always', 'leads', 'to', 'you', 'and', 'my', 'hometown', '[', 'Verse', '2', ']', 'I', 'parkеd', 'my', 'car', 'right', 'between', 'the', 'Methodist', 'And', 'thе', 'school', 'that', 'used', 'to', 'be', 'ours', 'The', 'holidays', 'linger', 'like', 'bad', 'perfume', 'You', 'can', 'run', ',', 'but', 'only', 'so', 'far', 'I', 'escaped', 'it', 'too', ',', 'remember', 'how', 'you', 'watched', 'me', 'leave', 'But', 'if', 'it', ""'s"", 'okay', 'with', 'you', ',', 'it', ""'s"", 'okay', 'with', 'me', '[', 'Chorus', ']', 'We', 'could', 'call', 'it', 'even', 'You', 'could', 'call', 'me', '""', 'babe', '""', 'for', 'the', 'weekend', ""\u200b'Tis"", 'the', 'damn', 'season', ',', 'write', 'this', 'down', 'I', ""'m"", 'stayin', ""'"", 'at', 'my', 'parents', ""'"", 'house', 'And', 'the', 'road', 'not', 'taken', 'looks', 'real', 'good', 'now', 'Time', 'flies', ',', 'messy', 'as', 'the', 'mud', 'on', 'your', 'truck', 'tires', 'Now', 'I', ""'m"", 'missing', 'your', 'smile', ',', 'hear', 'me', 'out', 'We', 'could', 'just', 'ride', 'around', 'And', 'the', 'road', 'not', 'taken', 'looks', 'real', 'good', 'now', 'And', 'it', 'always', 'leads', 'to', 'you', 'and', 'my', 'hometown', '[', 'Bridge', ']', 'Sleep', 'in', 'half', 'the', 'day', 'just', 'for', 'old', 'times', ""'"", 'sake', 'I', 'wo', ""n't"", 'ask', 'you', 'to', 'wait', 'if', 'you', 'do', ""n't"", 'ask', 'me', 'to', 'stay', 'So', 'I', ""'ll"", 'go', 'back', 'to', 'L.A.', 'and', 'the', 'so', '-', 'called', 'friends', 'Who', ""'ll"", 'write', 'books', 'about', 'me', 'if', 'I', 'ever', 'make', 'it', 'And', 'wonder', 'about', 'the', 'only', 'soul', 'Who', 'can', 'tell', 'which', 'smiles', 'I', ""'m"", 'fakin', ""'"", 'And', 'the', 'heart', 'I', 'know', 'I', ""'m"", 'breakin', ""'"", 'is', 'my', 'own', 'To', 'leave', 'the', 'warmest', 'bed', 'I', ""'ve"", 'ever', 'known', 'We', 'could', 'call', 'it', 'even', 'Even', 'though', 'I', ""'m"", 'leaving', 'And', 'I', ""'ll"", 'be', 'yours', 'for', 'the', 'weekend', ""\u200b'Tis"", 'the', 'damn', 'season', 'You', 'might', 'also', 'like[Chorus', ']', 'We', 'could', 'call', 'it', 'even', 'You', 'could', 'call', 'me', '""', 'babe', '""', 'for', 'the', 'weekend', ""\u200b'Tis"", 'the', 'damn', 'season', ',', 'write', 'this', 'down', 'I', ""'m"", 'stayin', ""'"", 'at', 'my', 'parents', ""'"", 'house', 'And', 'the', 'road', 'not', 'taken', 'looks', 'real', 'good', 'now', 'Time', 'flies', ',', 'messy', 'as', 'the', 'mud', 'on', 'your', 'truck', 'tires', 'Now', 'I', ""'m"", 'missing', 'your', 'smile', ',', 'hear', 'me', 'out', 'We', 'could', 'just', 'ride', 'around', 'And', 'the', 'road', 'not', 'taken', 'looks', 'real', 'good', 'now', 'And', 'it', 'always', 'leads', 'to', 'you', 'and', 'my', 'hometown', '[', 'Outro', ']', 'It', 'always', 'leads', 'to', 'you', 'and', 'my', 'hometown51Embed']","[""'"", 'tis', 'the', 'damn', 'season', 'lyrics[verse', '1', ']', 'if', 'I', 'want', 'to', 'know', 'who', 'you', 'be', 'hang', 'with', 'while', 'I', 'be', 'go', ',', 'I', 'would', ""'ve"", 'ask', 'you', 'it', 'be', 'the', 'kind', 'of', 'cold', ',', 'fogs', 'up', 'windshield', 'glass', 'but', 'I', 'feel', 'it', 'when', 'I', 'pass', 'you', 'there', 'be', 'an', 'ache', 'in', 'you', ',', 'put', 'there', 'by', 'the', 'ache', 'in', 'I', 'but', 'if', 'it', 'be', 'all', 'the', 'same', 'to', 'you', 'it', 'be', 'the', 'same', 'to', 'I', '[', 'chorus', ']', 'so', 'we', 'could', 'call', 'it', 'even', 'you', 'could', 'call', 'I', '""', 'babe', '""', 'for', 'the', 'weekend', ""\u200b'tis"", 'the', 'damn', 'season', ',', 'write', 'this', 'down', 'I', 'be', 'stayin', ""'"", 'at', 'my', 'parent', ""'"", 'house', 'and', 'the', 'road', 'not', 'take', 'look', 'real', 'good', 'now', 'and', 'it', 'always', 'lead', 'to', 'you', 'and', 'my', 'hometown', '[', 'verse', '2', ']', 'I', 'parkеd', 'my', 'car', 'right', 'between', 'the', 'Methodist', 'and', 'thе', 'school', 'that', 'use', 'to', 'be', 'ours', 'the', 'holiday', 'linger', 'like', 'bad', 'perfume', 'you', 'can', 'run', ',', 'but', 'only', 'so', 'far', 'I', 'escape', 'it', 'too', ',', 'remember', 'how', 'you', 'watch', 'I', 'leave', 'but', 'if', 'it', 'be', 'okay', 'with', 'you', ',', 'it', 'be', 'okay', 'with', 'I', '[', 'chorus', ']', 'we', 'could', 'call', 'it', 'even', 'you', 'could', 'call', 'I', '""', 'babe', '""', 'for', 'the', 'weekend', ""\u200b'tis"", 'the', 'damn', 'season', ',', 'write', 'this', 'down', 'I', 'be', 'stayin', ""'"", 'at', 'my', 'parent', ""'"", 'house', 'and', 'the', 'road', 'not', 'take', 'look', 'real', 'good', 'now', 'Time', 'fly', ',', 'messy', 'as', 'the', 'mud', 'on', 'your', 'truck', 'tire', 'now', 'I', 'be', 'miss', 'your', 'smile', ',', 'hear', 'I', 'out', 'we', 'could', 'just', 'ride', 'around', 'and', 'the', 'road', 'not', 'take', 'look', 'real', 'good', 'now', 'and', 'it', 'always', 'lead', 'to', 'you', 'and', 'my', 'hometown', '[', 'bridge', ']', 'sleep', 'in', 'half', 'the', 'day', 'just', 'for', 'old', 'time', ""'"", 'sake', 'I', 'will', 'not', 'ask', 'you', 'to', 'wait', 'if', 'you', 'do', 'not', 'ask', 'I', 'to', 'stay', 'so', 'I', 'will', 'go', 'back', 'to', 'L.A.', 'and', 'the', 'so', '-', 'call', 'friend', 'who', 'will', 'write', 'book', 'about', 'I', 'if', 'I', 'ever', 'make', 'it', 'and', 'wonder', 'about', 'the', 'only', 'soul', 'who', 'can', 'tell', 'which', 'smile', 'I', 'be', 'fakin', ""'"", 'and', 'the', 'heart', 'I', 'know', 'I', 'be', 'breakin', ""'"", 'be', 'my', 'own', 'to', 'leave', 'the', 'warm', 'bed', 'I', 'have', 'ever', 'know', 'we', 'could', 'call', 'it', 'even', 'even', 'though', 'I', 'be', 'leave', 'and', 'I', 'will', 'be', 'yours', 'for', 'the', 'weekend', ""\u200b'tis"", 'the', 'damn', 'season', 'you', 'might', 'also', 'like[chorus', ']', 'we', 'could', 'call', 'it', 'even', 'you', 'could', 'call', 'I', '""', 'babe', '""', 'for', 'the', 'weekend', ""\u200b'tis"", 'the', 'damn', 'season', ',', 'write', 'this', 'down', 'I', 'be', 'stayin', ""'"", 'at', 'my', 'parent', ""'"", 'house', 'and', 'the', 'road', 'not', 'take', 'look', 'real', 'good', 'now', 'Time', 'fly', ',', 'messy', 'as', 'the', 'mud', 'on', 'your', 'truck', 'tire', 'now', 'I', 'be', 'miss', 'your', 'smile', ',', 'hear', 'I', 'out', 'we', 'could', 'just', 'ride', 'around', 'and', 'the', 'road', 'not', 'take', 'look', 'real', 'good', 'now', 'and', 'it', 'always', 'lead', 'to', 'you', 'and', 'my', 'hometown', '[', 'outro', ']', 'it', 'always', 'lead', 'to', 'you', 'and', 'my', 'hometown51embed']","[('PUNCT', '``'), ('VERB', 'VBP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('X', 'LS'), ('PUNCT', '-RRB-'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'WP'), ('PRON', 'PRP'), ('AUX', 'VBD'), ('VERB', 'VBG'), ('ADP', 'IN'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBD'), ('VERB', 'VBN'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'MD'), ('AUX', 'VB'), ('VERB', 'VBN'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('PUNCT', ','), ('VERB', 'VBP'), ('ADP', 'RP'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('PRON', 'EX'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PUNCT', ','), ('VERB', 'VBN'), ('ADV', 'RB'), ('ADP', 'IN'), ('DET', 'DT'), ('PROPN', 'NNP'), ('ADP', 'IN'), ('PRON', 'PRP'), ('CCONJ', 'CC'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('DET', 'PDT'), ('DET', 'DT'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('DET', 'DT'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('PRON', 'PRP'), ('X', 'XX'), ('X', 'XX'), ('PUNCT', '-RRB-'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PUNCT', '``'), ('NOUN', 'NN'), ('PUNCT', ""''""), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PUNCT', ','), ('VERB', 'VB'), ('PRON', 'DT'), ('ADP', 'RP'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PROPN', 'NNP'), ('PUNCT', ""''""), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PART', 'POS'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'RB'), ('VERB', 'VBN'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADV', 'RB'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('PRON', 'PRP'), ('CCONJ', 'CC'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('X', 'XX'), ('NOUN', 'NN'), ('NUM', 'CD'), ('PUNCT', '-RRB-'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADV', 'RB'), ('ADP', 'IN'), ('DET', 'DT'), ('PROPN', 'NNP'), ('CCONJ', 'CC'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBD'), ('PART', 'TO'), ('AUX', 'VB'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PUNCT', ','), ('CCONJ', 'CC'), ('ADV', 'RB'), ('ADV', 'RB'), ('ADV', 'RB'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('ADV', 'RB'), ('PUNCT', ','), ('VERB', 'VB'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('VERB', 'VB'), ('CCONJ', 'CC'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('PRON', 'PRP'), ('X', 'XX'), ('X', 'XX'), ('PUNCT', '-RRB-'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PUNCT', '``'), ('NOUN', 'NN'), ('PUNCT', ""''""), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PUNCT', ','), ('VERB', 'VB'), ('PRON', 'DT'), ('ADP', 'RP'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PROPN', 'NNP'), ('PUNCT', ""''""), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PART', 'POS'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'RB'), ('VERB', 'VBN'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADV', 'RB'), ('PROPN', 'NNP'), ('NOUN', 'NNS'), ('PUNCT', ','), ('ADJ', 'JJ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', ','), ('VERB', 'VBP'), ('PRON', 'PRP'), ('ADP', 'RP'), ('PRON', 'PRP'), ('AUX', 'MD'), ('ADV', 'RB'), ('VERB', 'VB'), ('ADV', 'RB'), ('CCONJ', 'CC'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'RB'), ('VERB', 'VBN'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADV', 'RB'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('PRON', 'PRP'), ('CCONJ', 'CC'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('X', 'XX'), ('NOUN', 'NN'), ('PUNCT', '-RRB-'), ('VERB', 'VBP'), ('ADP', 'IN'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('PART', 'POS'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PART', 'TO'), ('VERB', 'VB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PART', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PART', 'TO'), ('VERB', 'VB'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADV', 'RB'), ('ADP', 'IN'), ('PROPN', 'NNP'), ('CCONJ', 'CC'), ('DET', 'DT'), ('ADV', 'RB'), ('PUNCT', 'HYPH'), ('VERB', 'VBN'), ('NOUN', 'NNS'), ('PRON', 'WP'), ('AUX', 'MD'), ('VERB', 'VB'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('CCONJ', 'CC'), ('VERB', 'VB'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'WP'), ('AUX', 'MD'), ('VERB', 'VB'), ('DET', 'WDT'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('PUNCT', ""''""), ('CCONJ', 'CC'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PROPN', 'NNP'), ('PUNCT', ""''""), ('AUX', 'VBZ'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('PART', 'TO'), ('VERB', 'VB'), ('DET', 'DT'), ('ADJ', 'JJS'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADV', 'RB'), ('VERB', 'VBN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'MD'), ('AUX', 'VB'), ('PRON', 'PRP$'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('ADV', 'RB'), ('VERB', 'VB'), ('X', 'XX'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PUNCT', '``'), ('NOUN', 'NN'), ('PUNCT', ""''""), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PUNCT', ','), ('VERB', 'VB'), ('PRON', 'DT'), ('ADP', 'RP'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PROPN', 'NNP'), ('PUNCT', ""''""), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PART', 'POS'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'RB'), ('VERB', 'VBN'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADV', 'RB'), ('PROPN', 'NNP'), ('NOUN', 'NNS'), ('PUNCT', ','), ('ADJ', 'JJ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', ','), ('VERB', 'VBP'), ('PRON', 'PRP'), ('ADP', 'RP'), ('PRON', 'PRP'), ('AUX', 'MD'), ('ADV', 'RB'), ('VERB', 'VB'), ('ADV', 'RB'), ('CCONJ', 'CC'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'RB'), ('VERB', 'VBN'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADV', 'RB'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('PRON', 'PRP'), ('CCONJ', 'CC'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('X', 'XX'), ('X', 'XX'), ('PUNCT', '-RRB-'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('PRON', 'PRP'), ('CCONJ', 'CC'), ('PRON', 'PRP$'), ('NOUN', 'NN')]","['ache', 'stayin', 'Methodist', 'stayin', 'Time', 'L.A.', 'breakin', 'stayin', 'Time']","['CARDINAL', 'DATE', 'CARDINAL', 'NORP', 'DATE', 'ORG', 'DATE', 'GPE', 'DATE', 'DATE', 'ORG']","[1, the weekend, 2, Methodist, the weekend, Time, half the day, L.A., the weekend, the weekend, Time]"
